0,1
-31.524841,-49.763596
51.090797,-11.963494
-5.4675875,37.349243
-4.582654,34.681484
28.613886,-24.672668
-28.142065,63.24812
-45.470272,-4.0545573
36.62965,-6.05987
-50.51848,-22.226131
-6.291939,32.96585
39.061356,37.146763
-1.4823289,-53.18557
-73.86428,14.943841
17.343674,41.643852
-67.60143,-11.520408
13.84153,-53.624096
-4.5883465,-40.66805
-16.674421,-2.7136161
2.5507185,23.088913
-34.42912,-41.75272
-53.310272,-9.730712
-46.59013,-15.332037
28.625828,-24.58056
63.38799,42.408073
-45.411495,-4.1257467
3.8513143,-62.72714
-26.682402,47.740734
-43.632366,11.575763
-58.82487,33.204124
6.7586293,-46.05489
-70.04739,15.522885
-15.952913,-30.109068
-36.44095,20.718847
-25.280258,54.463875
-56.290802,-39.47395
-53.835903,-9.488128
-51.373634,-22.120998
-50.009735,-23.645048
-27.43244,57.47555
-37.373127,-22.787157
-10.899437,-7.3778677
-37.410328,-22.726254
-27.752754,62.444275
5.1999965,-67.16472
13.543265,-14.059825
-42.921806,11.499212
-16.207607,1.035305
-28.061024,-28.634418
21.368887,-40.21121
28.106815,-17.655613
17.583786,41.69695
-71.695145,17.212595
32.543854,52.15104
-40.498028,11.68749
-16.014544,-0.5927621
-39.392242,12.232784
32.55697,52.151222
-40.34431,13.7991295
-71.88047,12.535869
-40.243973,14.586476
-17.967958,25.46254
2.9647274,23.306227
-3.662529,-28.939274
-61.28459,8.452712
-61.307224,8.419464
-31.499237,6.2472906
-3.0032089,-39.283226
-33.45339,-11.289065
64.673454,41.255615
-33.351326,52.662804
-15.843317,-0.03588418
1.6981701,-63.60919
14.487896,-18.398836
6.258952,-58.62213
-8.735789,36.451538
-94.44648,1.2624779
-44.91202,-14.565734
-35.695145,54.479115
-59.052902,16.192356
-17.12649,69.10593
-9.055,36.919476
2.8474205,23.324049
-59.262142,3.3094816
-33.192177,64.77199
23.184313,2.4907596
-28.13219,62.17764
-56.73113,16.41449
-17.344492,69.23815
-72.032616,18.578522
-72.95832,14.891967
-70.646126,18.516056
-58.85482,16.603191
-69.67627,19.332964
-70.6397,17.348234
-71.02696,14.849848
-70.436516,18.571087
-71.81489,18.287241
-69.74947,17.01457
-70.21763,18.574636
-70.29448,17.223915
-69.44307,14.187252
-59.021717,16.332762
-17.52138,69.45179
-28.7426,62.704155
-70.686615,18.643705
-3.0295594,35.023697
-70.22506,17.41301
-42.68768,-13.164209
-3.7505345,39.00644
-70.336876,16.341887
-62.467728,3.1509283
-73.08122,-13.447848
-31.841602,-35.522305
-58.00826,-4.584561
-57.651413,-5.2056274
-58.714073,2.8913965
-51.520164,16.19679
-73.81809,28.260765
-81.07346,27.830872
-45.053078,-9.218542
-0.9151512,-14.96249
17.13282,-49.38193
65.59928,-13.2770815
47.799873,57.98247
-36.505566,28.942127
0.7810011,20.50462
-45.87904,10.265324
-47.05401,13.76471
53.14079,-17.10247
13.171756,56.118637
-31.850462,14.3133955
13.310864,56.311672
-49.438805,9.762844
-52.76086,-23.042883
-72.54982,15.004174
-72.31187,19.83827
15.372295,-49.129486
-21.544043,59.646893
-34.33509,5.3714056
-38.58874,12.664245
-21.705238,-12.364016
-22.690042,10.4663515
-17.517424,69.42732
-28.186193,62.188038
-69.19196,17.44557
-18.853178,0.059351075
27.632673,7.905749
-14.208384,8.407131
-33.122772,52.80541
-56.23205,3.2105167
-28.594526,-28.98316
-1.9817518,32.56427
-71.30292,18.655394
-16.954361,70.31731
14.066944,-36.803005
-3.718035,33.20415
-32.109226,54.546337
-71.78734,14.646838
31.272165,-58.32352
13.002813,-40.858204
-16.577936,0.32207045
-35.733826,-9.128915
-33.54891,53.0939
-24.004887,37.29482
-36.948685,17.915136
-11.701958,48.66467
-26.080925,57.867188
30.023745,-30.84978
40.80782,26.768274
77.67929,3.035158
-22.08525,49.091915
-64.08286,20.67772
-8.987554,-8.492015
-35.4659,15.064217
17.017414,-11.566532
-26.314108,-6.4192076
46.52758,29.894922
-39.23218,-11.796054
53.447506,44.52542
-50.369503,7.424397
-40.272793,-24.452856
-17.494432,70.11496
-5.9375634,55.391804
2.7924416,-45.10077
-22.577568,47.100513
47.781567,22.244295
-8.450082,39.675922
33.530743,44.91523
48.81865,-60.119118
30.893007,-2.202149
71.19583,7.803673
-5.3410892,-35.42974
42.411076,-2.9529262
30.5682,3.6873326
-15.341888,-0.2071831
-52.435936,37.268833
34.692543,-17.001705
-24.09054,59.534386
34.04625,48.83024
38.700325,-33.70537
46.692455,3.6331298
-50.451454,11.432051
0.11810602,19.151493
-4.5119033,-17.920408
-62.15717,13.750183
33.527126,-5.609295
